5000 40000
1477 3983 1585
1478 4687 11
1478 2120 1366
1478 3792 1180
1478 2209 934
1478 4688 1521
1478 4535 876
1478 1826 1992
1478 3047 1866
1478 3637 1297
1478 4978 926
1479 3082 1724
1479 4267 292
1479 1807 1799
1479 4803 1960
1479 1963 1727
1479 4132 1623
1479 2590 499
1479 2733 12
1479 3412 491
1479 1501 419
1479 2223 845
1480 4214 1966
1480 1642 1103
1480 4205 1687
1480 4170 1702
1480 2436 1907
1480 3689 471
1480 2964 1028
1480 1605 276
1480 4128 579
1480 3258 1572
1480 1877 405
1481 3858 226
1481 3052 1039
1481 1750 1816
1481 1699 1651
1481 2879 1708
1481 2169 284
1481 1766 1629
1481 3396 548
1481 4468 102
1481 2586 1196
1481 2509 322
1481 2379 1749
1481 4615 662
1481 3972 395
1481 4542 1319
1482 2272 1993
1482 4992 1947
1482 4523 1830
1482 3935 1437
1482 4236 523
1482 4479 1422
1482 2683 1781
1482 2847 718
1482 1769 660
1482 4027 588
1482 3559 1846
1482 2385 1500
1483 3277 1320
1483 4634 1613
1483 1989 185
1483 3314 612
1483 3451 732
1483 2160 593
1483 3487 1512
1483 2330 355
1483 3719 1687
1483 1484 186
1483 4079 1602
1484 1929 1368
1484 4314 83
1484 2636 861
1484 4657 1581
1484 3296 949
1484 2252 1174
1484 3470 449
1484 3200 1449
1484 1520 241
1485 4759 1904
1485 3666 1125
1485 3496 1654
1485 4824 670
1485 4267 1445
1485 1710 444
1485 4535 1806
1485 3577 1747
1485 3758 320
1485 3190 1230
1485 2749 1412
1485 3061 1885
1485 3186 620
1485 2610 115
1486 4991 1294
1486 3608 582
1486 2538 514
1486 2241 918
1486 3102 1424
1486 1836 39
1486 2107 135
1486 4906 740
1486 4945 1564
1486 2232 1927
1486 2790 56
1486 2858 198
1486 1793 1708
1486 3002 877
1486 1719 903
1486 3450 737
1487 2620 1922
1487 4202 1418
1487 4716 5
1487 3209 1432
1487 4994 819
1487 3117 737
1487 3412 845
1487 1494 464
1487 3797 1156
1487 4652 914
1487 2993 983
1487 4640 243
1487 3803 1289
1488 4090 1800
1488 1679 65
1488 3851 1315
1488 3184 1621
1488 2283 396
1488 3596 1648
1488 1671 1857
1488 2530 1494
1488 1935 825
1488 3919 319
1488 3126 1518
1488 4817 1197
1488 2277 94
1489 1904 1869
1489 3983 1192
1489 4490 746
1489 2987 1740
1489 1855 343
1489 3474 142
1489 4310 1167
1489 2065 1078
1489 2734 689
1489 4035 1693
1489 4446 742
1489 2922 1383
1489 2799 352
1490 3962 78
1490 2628 1511
1490 2991 1375
1490 1720 1601
1490 3240 1411
1490 3715 1670
1490 3320 1810
1491 2213 1515
1491 4201 775
1491 1682 440
1491 2303 262
1491 2319 1992
1491 2710 549
1491 3920 155
1492 2303 1111
1492 2400 60
1492 3223 715
1492 2670 87
1492 4099 1044
1492 1601 999
1492 2970 1008
1492 2077 382
1493 4444 1288
1493 2042 1193
1493 3411 1218
1493 1853 100
1493 3530 288
1493 3285 1134
1493 4360 619
1493 2414 255
1494 3862 1089
1494 1609 968
1494 3683 840
1494 4038 1915
1494 4592 289
1494 4266 271
1494 1696 1577
1494 2835 1119
1494 3017 1160
1494 4664 1578
1494 3697 1448
1494 2999 331
1494 2183 882
1494 2980 1104
1494 4176 1160
1494 1977 828
1494 3147 1923
1495 1562 1483
1495 2800 1457
1495 2175 1612
1495 2536 1693
1495 4097 1113
1495 3537 238
1495 1806 1399
1495 4168 1425
1495 1510 1411
1495 1753 1967
1495 4476 824
1496 3754 472
1496 4095 1836
1496 2967 1511
1496 4477 963
1496 3835 0
1496 3290 469
1496 3970 428
1497 2008 1597
1497 2359 1355
1497 2748 308
1497 3447 117
1497 2010 67
1497 1718 644
1497 4714 484
1497 2126 1463
1497 4120 1028
1497 1659 160
1497 4725 1684
1497 2962 1692
1498 3862 511
1498 1900 764
1498 2964 156
1498 1576 340
1498 3967 50
1498 4316 28
1498 2812 1526
1498 3540 545
1498 1850 1613
1498 3919 948
1498 3766 265
1498 4030 176
1498 4366 1693
1498 2102 1722
1498 4581 460
1498 3819 1106
1499 4166 1270
1499 2389 519
1499 2318 734
1499 3262 1034
1499 2373 563
1499 3395 781
1499 2422 1707
1499 3375 1713
1499 1749 1039
1499 2958 919
1499 3942 634
1499 4024 1436
1500 4251 497
1500 3043 70
1500 3894 1756
1500 3531 498
1500 3284 409
1500 2224 609
1500 2672 359
1500 2215 445
1500 4447 832
1500 4151 322
1500 4614 652
1500 3788 768
1500 2785 1205
1501 2778 1843
1501 2164 1078
1501 3436 1093
1501 2102 1691
1501 3512 1404
1501 4113 649
1501 2602 180
1501 2690 1372
1501 3084 1192
1501 2468 312
1501 2070 1280
1502 2731 1751
1502 4961 74
1502 3665 1155
1502 2435 377
1502 4708 465
1502 3090 1216
1502 3551 0
1502 1840 1278
1502 2288 700
1502 2367 1869
1502 3580 1177
1502 3969 391
1503 2154 468
1503 3955 1214
1504 2696 827
1504 1925 747
1504 2078 980
1504 3145 991
1504 3512 1276
1504 4442 1963
1504 2315 410
1504 1797 1728
1505 4596 1915
1505 2910 1906
1505 2982 1433
1505 1550 1831
1505 3879 746
1505 4336 370
1505 3158 1236
1505 3962 1076
1505 3932 794
1505 4316 1950
1506 4276 924
1506 4591 327
1506 2135 1651
1506 2644 1654
1507 2266 532
1507 4496 866
1507 4298 530
1507 3204 1284
1507 4190 1448
1507 3902 1210
1507 2200 1793
1507 4168 1095
1507 2096 781
1508 1573 1039
1508 3413 1782
1508 4128 766
1508 4022 1296
1508 1592 1079
1508 3190 1124
1508 4871 739
1508 2017 1290
1509 3065 1595
1509 3745 1895
1509 2164 1635
1509 3610 1904
1509 2439 1988
1509 1647 1479
1509 3278 502
1509 3092 253
1509 4134 1780
1509 3717 670
1509 4869 1190
1509 3402 841
1509 2966 1574
1509 1539 513
1509 2970 983
1510 3658 103
1510 3100 1960
1510 4990 1262
1510 2729 985
1510 3700 355
1510 2097 763
1511 4746 478
1511 4748 781
1511 4415 1210
1511 3738 1133
1511 2517 1597
1511 3851 348
1511 1572 528
1511 3214 1962
1511 2088 530
1512 2639 830
1512 1794 1304
1512 4437 1123
1512 2272 1717
1512 4765 456
1512 2672 1996
1512 4924 172
1512 3992 2
1512 2095 166
1512 4457 301
1512 4166 1165
1512 4869 785
1513 1730 605
1513 1818 1855
1513 3041 1031
1513 4218 997
1513 4868 756
1513 4398 162
1514 3894 1297
1514 2539 44
1514 2418 115
1514 1621 206
1514 2090 1604
1514 2579 758
1514 2067 359
1514 4396 231
1514 2734 1258
1514 3909 1625
1514 2704 1
1514 2232 1621
1514 4441 1735
1515 1528 1111
1515 1986 1165
1515 2964 1630
1515 3439 1256
1515 4480 196
1515 4622 815
1515 4953 415
1515 3571 1681
1515 4505 945
1515 2249 652
1515 3371 1717
1515 4383 1738
1515 4444 494
1515 4155 1242
1515 2324 1506
1515 1846 1049
1515 3356 884
1515 4768 1261
1515 3243 907
1515 1988 1109
1515 4130 1048
1516 3191 414
1516 3623 403
1516 4218 1729
1516 4101 868
1516 4022 174
1516 1523 1461
1516 3927 1808
1516 3268 1935
1516 3689 1280
1516 1652 1286
1516 2860 975
1517 3293 796
1517 4305 0
1517 2710 1383
1517 4510 174
1517 2938 670
1517 4325 1419
1517 3215 727
1517 3371 1329
1517 3307 1562
1517 4296 1936
1518 2804 140
1518 4438 1840
1518 4079 1179
1518 3200 876
1518 2590 931
1518 2950 1632
1518 4427 1725
1518 3577 314
1519 4486 224
1519 3873 1543
1519 3496 1960
1519 2206 1420
1519 2307 1446
1519 4310 1610
1519 2791 1118
1519 4190 1232
1520 1707 349
1520 4456 1056
1520 2353 1036
1520 2385 1420
1520 1853 780
1520 2658 1260
1521 3552 1406
1521 4720 1185
1521 3461 1410
1521 3906 313
1521 3835 313
1521 3748 288
1521 3111 1595
1521 2730 1659
1521 3281 11
1521 2392 1523
1521 4847 1908
1521 2757 231
1521 1570 15
1521 4559 1206
1522 3007 1998
1522 1737 1502
1522 1574 1481
1522 1812 1135
1522 2577 1694
1522 3202 1416
1522 2615 652
1522 1558 428
1522 4503 1843
1523 4895 1301
1523 4161 1613
1523 4167 486
1523 4056 1417
1523 4166 661
1523 4806 1790
1523 2633 1738
1523 2802 1779
1524 1903 1169
1524 2495 117
1524 4518 97
1524 4457 1598
1525 1870 568
1525 2532 1258
1525 2295 75
1525 4958 294
1525 3442 176
1525 2632 1761
1525 4648 1343
1525 4176 394
1525 2564 1286
1526 4253 1595
1526 2553 346
1526 3476 1461
1526 2260 1509
1526 3350 152
1526 4486 1555
1526 4746 1891
1526 2442 1160
1526 4539 1651
1526 2883 1014
1526 2907 5
1526 3529 768
1526 3697 133
1526 3753 1362
1527 2209 1579
1527 4798 1890
1527 4985 1138
1527 1837 1536
1527 4597 1320
1528 3040 1474
1528 2489 922
1528 3524 1357
1528 2964 1720
1528 2543 1335
1528 2960 852
1529 1836 879
1529 3833 801
1529 3678 7
1529 2140 1515
1529 4035 59
1529 3794 44
1529 3852 499
1529 3848 1817
1529 4826 109
1529 2817 1826
1529 1860 1606
1529 2794 446
1529 3239 571
1530 1674 1315
1530 3934 927
1530 2017 956
1530 4952 1513
1531 3763 1415
1531 2256 1073
1531 4039 596
1531 2314 593
1531 1819 1612
1531 2373 981
1531 3579 499
1531 4281 615
1531 3420 1794
1531 4420 1223
1531 3702 548
1531 1987 1620
1532 3900 207
1532 2284 1912
1532 2265 528
1532 3425 1386
1532 4822 183
1533 2653 155
1533 4137 1325
1533 4571 1821
1533 4031 1105
1533 2518 436
1533 4933 487
1533 1544 220
1534 3825 825
1534 2706 388
1534 4862 1675
1535 2798 1454
1535 3731 316
1535 2759 1050
1535 1806 1604
1535 4739 1287
1535 1945 1027
1535 4934 1092
1535 4196 901
1535 3322 1284
1535 2127 278
1535 4135 1325
1535 4174 1137
1535 1971 549
1536 2262 198
1536 4142 845
1536 3416 449
1536 3089 170
1536 4811 16
1536 4782 1794
1536 4210 1451
1536 2596 1392
1536 2223 1505
1537 1671 247
1537 2269 1032
1537 4197 1900
1537 4799 1410
1537 2711 80
1537 3162 374
1537 3941 594
1537 3090 1872
1537 4910 1831
1537 4045 1565
1538 3587 987
1538 4258 1414
1538 3898 135
1538 1597 1366
1538 3676 708
1538 4224 697
1538 2061 1499
1538 3812 1744
1538 4137 1764
1539 3556 1329
1539 2560 1782
1539 3236 1035
1539 4943 1267
1539 2037 471
1539 1673 1234
1539 4137 242
1539 3588 567
1539 4041 292
1540 4025 721
1540 2482 1426
1540 3719 1990
1540 1847 303
1540 2387 1633
1540 3522 636
1540 1688 889
1540 4236 248
1540 3948 606
1540 3230 1880
1540 4958 830
1540 1972 1480
1540 4081 1478
1541 4926 1010
1541 2727 312
1541 4783 481
1541 4139 1529
1541 4204 1874
1541 4833 199
1541 1849 500
1541 3386 1743
1541 4520 1885
1541 2645 109
1541 1771 720
1542 4127 583
1542 4714 1261
1542 2925 335
1542 2191 151
1542 4689 1720
1542 4348 937
1542 4618 913
1542 4622 543
1542 3437 1528
1543 2763 462
1543 2851 1736
1543 3091 504
1543 2164 1013
1543 2221 1090
1544 2445 543
1544 1812 312
1544 2116 1162
1544 2071 267
1544 2370 1961
1544 3589 907
1544 4686 1850
1544 2708 393
1544 4289 1287
1544 1659 878
1545 4454 187
1545 3048 347
1545 3505 644
1545 3356 1888
1545 4755 1982
1545 2211 1107
1545 3196 807
1545 2713 322
1545 1804 352
1545 4977 44
1546 2950 1977
1546 4024 1197
1546 4826 273
1546 2911 1570
1546 3539 131
1546 4324 827
1546 3253 787
1546 1561 1950
1546 1739 1754
1546 3317 839
1546 1733 1176
1546 4142 1722
1547 2973 1943
1547 4600 919
1547 2009 1615
1547 4635 648
1547 4086 1054
1547 2916 567
1547 2657 1156
1547 4291 974
1547 1833 1809
1548 1997 1258
1548 2451 1270
1548 3625 647
1548 4762 91
1548 4174 417
1548 4248 1358
1548 2542 1502
1548 3997 1761
1548 3728 710
1548 4402 152
1548 2555 130
1548 3294 1172
1549 2542 592
1549 2818 952
1549 1905 1370
1549 3952 734
1549 3917 231
1549 2433 782
1549 1933 264
1549 4706 818
1549 2806 9
1549 4899 1785
1549 2639 690
1550 3789 386
1550 2400 1664
1550 4355 11
1550 2413 1846
1550 2879 1818
1550 2686 1537
1550 3397 954
1550 3714 1754
1550 4392 509
1550 3572 656
1550 2063 358
1550 4389 831
1551 3508 1933
1551 3976 1626
1551 1642 872
1551 2165 1517
1551 2666 1402
1551 3026 977
1551 3291 595
1551 4874 1482
1551 2387 1052
1551 2643 744
1551 2960 289
1551 3352 816
1551 3383 1429
1551 3136 1445
1552 2764 7
1552 2631 237
1552 2959 626
1552 3403 19
1552 4184 385
1552 1892 1803
1552 4800 800
1552 1806 1895
1552 3885 1961
1552 4901 79
1552 4971 28
1552 3348 286
1552 2774 1825
1552 4587 1060
1553 2840 1192
1553 4208 543
1553 4147 1739
1553 1732 1750
1553 4538 493
1553 4090 1987
1553 3922 821
1553 2086 309
1553 4115 543
1553 3504 1252
1553 4749 528
1553 2177 633
1554 2283 1154
1554 3814 28
1554 2347 1444
1554 3670 1958
1554 2433 142
1554 4725 746
1554 2174 1870
1554 2281 315
1555 4501 1571
1555 4319 712
1555 2951 858
1555 3549 182
1555 2638 889
1555 2936 499
1555 4495 1613
1555 3498 1567
1556 1961 1912
1556 4331 481
1556 2143 744
1556 4671 1484
1557 3664 732
1557 4798 623
1557 3743 1102
1557 4134 812
1557 2255 765
1558 4370 1185
1558 3155 100
1558 3625 843
1559 3091 1430
1559 4916 1761
1559 3548 1933
1559 1981 1510
1559 2170 345
1559 4351 626
1559 4785 722
1559 3617 692
1559 4666 1865
1559 4386 13
1559 1563 1692
1559 3144 858
1559 3942 1062
1559 3569 151
1559 4146 1719
1559 2394 1366
1560 2449 1601
1560 4646 142
1560 3875 1459
1560 2895 1165
1560 2670 871
1560 3500 1336
1560 3575 360
1560 3385 812
1561 1874 37
1561 1579 580
1561 3059 522
1561 1830 1298
1561 4214 711
1561 2739 605
1561 4316 310
1561 4932 1893
1561 2702 848
1561 2502 206
1561 2359 1780
1562 2002 389
1562 2321 848
1562 4186 749
1562 2245 295
1562 3987 703
1562 4919 1716
1562 2980 1015
1562 2650 437
1562 4384 1735
1562 4809 516
1562 1723 1335
1562 3799 1230
1562 3181 1835
1562 3390 864
1562 4243 69
1562 3363 1989
1562 3537 1588
1562 2296 255
1562 1598 674
1562 3407 1053
1562 2281 1355
1563 3194 1456
1563 4250 723
1563 2530 272
1563 4025 1505
1563 1719 775
1563 2793 474
1563 3973 1283
1563 2599 428
1563 4522 934
1564 2800 257
1564 4669 1790
1564 4708 1729
1564 4249 617
1564 2169 501
1564 2450 1332
1564 2230 1818
1564 2439 1972
1564 3358 502
1564 3546 481
1564 2074 467
1564 4767 1698
1564 3704 427
1564 3829 326
1564 1675 1130
1564 2513 406
1564 1673 254
1564 1958 1018
1565 1817 828
1565 4846 239
1565 4865 62
1565 1802 1135
1565 4588 1309
1565 3944 1589
1565 3216 1741
1565 3333 13
1565 2672 1455
1565 2344 141
1565 4244 378
1565 4374 734
1565 2966 963
1565 1599 920
1565 2234 1036
1565 1652 1783
1565 2075 928
1565 2333 610
1565 4019 521
1566 4841 479
1566 3296 1528
1566 2734 1392
1566 3073 694
1566 3872 1753
1566 3581 620
1566 4946 704
1566 2261 931
1566 4309 1109
1566 2518 286
1566 2919 342
1566 3038 621
1566 4228 662
1566 4975 1795
1567 4080 1402
1567 4221 1865
1567 4646 127
1567 2168 1806
1567 4345 1962
1567 2244 1948
1567 1836 1687
1567 2510 1842
1567 3878 922
1567 3658 877
1568 4626 967
1568 4988 1822
1568 1843 371
1568 3194 50
1568 2996 60
1568 2117 709
1568 2729 379
1568 2929 1812
1568 3510 1619
1568 2297 492
1568 4560 959
1568 3271 1531
1568 2766 531
1568 3764 1765
1568 2762 1114
1568 4870 620
1569 3872 1586
1569 1775 1707
1569 1617 911
1569 1876 1233
1569 4886 1166
1569 3516 1212
1569 3193 1978
1569 4166 1601
1569 4396 1664
1569 2143 1809
1569 2408 1603
1570 3713 1319
1570 4771 668
1570 2878 399
1570 1763 243
1570 1912 802
1570 4897 1287
1570 4833 1519
1570 1855 996
1570 1573 1171
1570 2978 8
1570 3153 1244
1570 4962 331
1570 2946 1540
1570 3826 1810
1570 2037 1965
1571 4553 835
1571 4979 1962
1571 4521 1236
1571 3205 1760
1571 3327 1143
1571 3271 1333
1571 2731 187
1571 2373 29
1571 3187 1679
1571 2037 943
1571 4220 1717
1571 1689 856
1571 3606 1963
1571 4790 417
1572 4782 1335
1572 3190 1629
1572 1646 1347
1572 1847 1117
1572 4525 374
1572 3455 1751
1572 3441 1972
1572 1795 326
1572 2062 1431
1572 2776 136
1572 3987 1253
1572 3965 186
1572 3789 265
1572 3289 1877
1573 2788 1599
1573 2681 787
1573 4552 206
1573 4285 1670
1573 4153 1641
1573 4360 1892
1573 2865 139
1573 3325 328
1573 2065 1326
1573 3498 1835
1573 1982 1379
1573 2589 1782
1573 4336 273
1573 2928 215
1573 3258 1888
1573 2149 1674
1573 3908 649
1574 2404 1511
1574 4267 1097
1574 4292 932
1574 2979 680
1574 4812 518
1574 3418 668
1574 1772 436
1574 2802 400
1574 2322 779
1574 2353 708
1574 2023 997
1574 3329 1330
1574 2487 1821
1574 2596 627
1574 3207 1107
1575 2808 414
1575 3478 813
1575 3810 824
1575 4441 254
1575 2689 315
1575 4022 592
1575 4676 1578
1575 3847 1107
1575 2724 1230
1575 3119 1665
1575 2680 1224
1575 4633 495
1576 3992 50
1576 2745 1994
1576 2087 1708
1576 2000 698
1577 4767 896
1577 3324 588
1577 1862 1696
1577 3559 746
1578 2979 1389
1578 2097 1363
1578 2710 1759
1578 3854 26
1578 4649 1149
1578 4645 1982
1578 3821 23
1578 3552 1292
1578 1815 566
1578 4658 73
1578 2857 507
1578 2435 1212
1578 1781 2
1578 3402 1481
1578 2180 1863
1578 4932 1078
1578 4935 1104
1578 2127 1533
1579 2724 1607
1579 2725 1601
1579 4232 1062
1579 2039 1068
1579 4073 1634
1579 4286 1055
1579 4926 595
1579 3483 965
1579 1659 1448
1579 1991 749
1579 4814 1889
1579 3236 1300
1579 2750 1843
1580 2149 1854
1580 3985 139
1580 2965 554
1580 1943 1098
1580 3855 503
1580 2730 1458
1580 2983 125
1580 3026 466
1580 4761 1834
1580 2200 1449
1580 2382 18
1580 3529 1605
1580 3349 1587
1580 3785 1431
1580 3563 1796
1580 3307 808
1580 2819 693
1580 2435 1371
1581 1929 1939
1581 2206 1207
1581 1973 85
1581 4609 1474
1581 2525 823
1581 4975 13
1581 4091 647
1581 3752 98
1582 3559 839
1582 4313 824
1582 4296 1484
1582 1613 807
1582 1784 1628
1582 2985 928
1583 3499 1233
1583 2837 1210
1583 4786 746
1583 2714 1453
1583 3557 1726
1583 3471 418
1583 4395 1588
1583 3404 833
1584 4959 1772
1584 1833 1784
1584 2396 556
1584 3146 464
1584 2607 1888
1584 2138 468
1584 1653 1221
1584 3993 737
1584 4367 263
1584 2064 571
1584 3466 1843
1584 3832 1831
1584 3817 1769
1585 3167 1568
1585 4801 1833
1585 2970 1331
1585 3996 831
1585 1697 1481
1585 2610 1519
1585 4595 456
1585 4827 26
1585 2095 1188
1586 2800 1353
1586 2828 1504
1586 2257 334
1586 3047 1526
1587 3271 483
1587 2903 1279
1587 3716 352
1587 3610 1052
1587 3181 605
1587 2497 729
1587 3409 1489
1587 4122 786
1587 2164 1783
1587 3993 1643
1587 4116 971
1588 3208 78
1588 2583 1636
1588 3484 729
1588 4776 265
1588 4624 1092
1588 4056 1988
1588 3361 1554
1588 3312 1315
1588 4790 623
1588 4982 507
1589 3693 227
1589 2020 1102
1589 2898 988
1589 4920 1352
1589 4808 1302
1589 4200 772
1589 2641 1890
1589 2038 1056
1589 2461 190
1589 4703 1105
1589 3946 6
1589 4825 22
1589 2379 1044
1589 1992 12
1589 1733 1434
1590 2454 1770
1590 3272 1729
1590 4493 1301
1590 2203 371
1590 3001 1313
1590 1956 1902
1590 2853 223
1590 2799 1474
1590 3456 1843
1591 4022 338
1591 1959 1143
1591 4063 1540
1591 2234 1752
1591 2267 630
1591 2748 770
1591 2385 1262
1591 2985 875
1591 3556 1215
1591 3513 1039
1591 1879 1652
1591 4939 1620
1591 4882 846
1592 3138 1939
1592 2086 1796
1592 3492 1569
1592 4266 305
1592 3929 300
1592 3704 322
1592 1840 740
1592 3981 1461
1592 4779 324
1592 3874 122
1592 3401 1758
1592 2692 1655
1593 4744 823
1593 3294 353
1593 2979 49
1593 2854 515
1593 3481 1941
1593 4314 1788
1593 2855 1438
1593 1684 715
1593 2138 462
1593 3979 841
1593 2102 1410
1593 2143 1601
1593 4124 528
1593 2759 313
1593 3952 507
1593 4158 1129
1593 3477 1004
1593 4818 30
1593 4360 186
1594 4752 1256
1594 3128 1514
1594 2549 1109
1594 1619 1486
1594 3713 1664
1594 2026 293
1594 1903 1597
1594 3276 1838
1594 1662 1237
1594 3543 1650
1594 4852 951
1595 2407 85
1595 3716 886
1595 3518 1526
1595 4084 299
1595 2881 1469
1595 4417 1294
1596 3311 161
1596 1856 1172
1596 4262 1573
1596 2664 156
1596 4592 931
1596 2873 1760
1596 3588 425
1596 2606 1665
1596 2804 453
1596 3623 1601
1596 2379 1111
1596 4491 1526
1597 2139 1828
1597 2353 1983
1597 2841 754
1597 2513 926
1597 3931 1603
1597 1705 1325
1597 4617 1373
1597 2952 1447
1597 4343 1149
1598 4708 1698
1598 4369 549
1598 4536 132
1598 1866 711
1598 1958 431
1598 4968 436
1598 2413 1355
1598 1947 1096
1598 3051 1458
1598 1613 1852
1599 4592 643
1599 4456 720
1599 1764 1786
1599 4488 1679
1599 4133 849
1599 4526 1456
1599 3600 1957
1599 4230 1646
1599 4123 397
1599 4009 850
1599 2172 660
1600 2573 1370
1600 3108 776
1600 4863 1556
1600 4374 251
1600 2310 1098
1600 3810 1042
1600 3703 1253
1601 3188 1091
1601 3896 438
1601 3429 1244
1601 3335 1492
1601 2738 933
1601 4506 49
1602 1703 1362
1602 2373 1609
1602 2155 925
1602 3490 16
1602 2546 972
1602 2057 1661
1602 3876 1272
1602 2827 1095
1602 2188 634
1602 2031 710
1602 3761 964
1602 3026 641
1602 3329 196
1602 3715 728
1603 4633 706
1603 2296 157
1603 3675 1297
1603 2597 566
1603 4679 1566
1603 3678 1732
1603 3527 792
1603 1954 1795
1603 4297 231
1603 1813 47
1604 4710 358
1604 2578 1673
1604 4803 1588
1604 1712 1572
1604 1859 1790
1604 3596 72
1604 3948 993
1604 2361 1689
1604 3528 1539
1604 4536 1879
1604 2028 700
1604 2086 1145
1604 4982 612
1604 2479 972
1605 1769 1621
1605 4938 69
1605 3195 1679
1605 3136 1618
1605 2960 614
1605 3908 916
1605 4465 1360
1605 2823 649
1605 2419 569
1605 2393 1052
1605 2338 237
1605 3370 1508
1606 4599 997
1606 2209 401
1606 2202 1062
1606 2580 905
1606 4619 520
1606 4979 1038
1606 1771 381
1606 4645 1734
1606 4853 1117
1606 1988 1204
1606 2590 1640
1607 2696 493
1607 1997 256
1607 3381 1153
1607 2444 1645
1607 4918 946
1607 1838 26
1607 2632 1620
1607 2095 162
1607 3687 778
1607 2681 81
1607 1730 760
1607 1636 963
1607 4946 1156
1607 4903 745
1607 4483 1828
1607 3992 1208
1608 3496 271
1608 1903 1391
1608 4901 235
1608 2818 1825
1608 4344 835
1608 4495 1578
1608 3114 1426
1608 3354 1658
1609 4882 962
1609 3594 728
1609 3049 729
1609 2458 446
1609 4804 660
1609 1839 1517
1609 3516 1693
1609 4140 240
1609 2269 521
1609 3713 1000
1609 1890 1880
1609 1735 1241
1609 2186 1234
1610 3442 802
1610 4899 1448
1610 3321 1254
1610 2643 8
1610 4640 870
1610 2920 1775
1610 2141 879
1610 3911 1101
1610 3869 1237
1611 1988 1692
1611 2580 902
1611 4470 663
1611 4172 679
1611 3964 1789
1611 3289 118
1611 4974 1318
1611 3495 556
1611 2973 914
1611 2462 1961
1611 4202 1469
1611 1835 1630
1611 3288 573
1611 3072 967
1611 2338 1724
1611 3702 1329
1611 3849 826
1612 4911 227
1612 4984 486
1612 2677 45
1612 3226 748
1613 3086 1295
1613 3641 1776
1613 4276 306
1613 1748 515
1613 3837 272
1613 2477 1204
1613 4824 382
1613 3929 738
1613 1777 14
1613 1831 1166
1613 4551 1230
1613 3490 1932
1613 2869 1610
1613 4275 1949
1613 3416 1424
1613 3255 1384
1613 2404 1253
1613 1929 1030
1613 2544 789
1614 4533 1974
1614 2932 1937
1614 2764 574
1614 1734 504
1614 4592 1281
1614 4883 476
1614 4242 710
1615 2637 1418
1615 2491 545
1615 1780 1872
1615 2430 1069
1615 3036 59
1615 2697 276
1615 4039 1004
1615 2342 1628
1615 3657 491
1615 3620 231
1615 3069 1127
1615 2186 773
1615 3039 1614
1615 4847 668
1615 1909 784
1615 1776 211
1615 4587 764
1615 3657 1229
1615 3898 1644
1615 4306 980
1615 2334 386
1615 3111 1082
1615 2413 425
1615 3545 581
1615 3330 502
1616 1637 947
1616 4001 1984
1616 2411 1703
1616 2524 194
1617 4081 1308
1617 1864 1046
1617 3558 945
1617 3033 905
1617 2306 139
1617 4013 585
1617 4098 45
1617 3341 167
1617 2174 318
1617 2248 1389
1617 2064 1647
1617 3581 1350
1618 2335 1046
1618 4204 1362
1618 2363 451
1618 4627 1449
1619 4907 506
1619 4630 1129
1619 3913 1753
1619 1870 1591
1619 2933 123
1619 4562 1526
1619 3946 829
1619 3232 566
1619 1808 1875
1619 2939 1323
1620 2778 1513
1620 2071 1025
1620 4692 505
1620 3320 1149
1620 3750 871
1620 1648 1803
1620 2588 709
1620 3878 1951
1620 4494 1630
1620 1630 1337
1620 4707 1877
1621 1913 744
1621 4280 1918
1621 4468 1320
1621 2443 1489
1621 2685 1747
1621 3837 484
1621 3944 840
1621 4688 1127
1621 1628 1249
1621 3982 827
1621 2275 1247
1621 3317 1588
1622 2453 838
1622 2059 914
1622 4480 1804
1622 3115 442
1622 2643 1252
1622 3379 472
1622 2452 1706
1622 2741 796
1622 3710 1212
1622 3674 966
1622 4778 384
1622 4790 927
1622 1985 1280
1622 3699 1362
1623 1982 838
1623 4580 442
1623 4301 413
1623 4250 1441
1623 2622 154
1623 2966 1056
1623 2901 1821
1623 1775 1119
1623 2842 781
1624 3312 603
1624 3596 44
1624 2696 1364
1624 3915 1009
1624 3699 522
1624 1642 1022
1624 2070 1550
1625 2274 991
1625 3626 646
1625 4458 495
1625 4708 72
1625 3513 67
1625 4278 976
1625 4478 621
1625 2018 409
1626 2281 289
1626 2212 1987
1626 4436 45
1626 2351 1234
1626 2267 488
1627 3157 1489
1627 2191 1200
1627 2323 1135
1627 4049 194
1627 2516 808
1627 4414 1148
1627 3196 940
1627 2763 1032
1628 1823 1959
1628 1956 894
1628 4972 1748
1628 4933 1705
1628 4064 982
1628 4325 1494
1629 1687 557
1629 4039 1829
1629 2695 1765
1629 2654 1166
1629 3510 1925
1630 4531 1335
1630 1939 1271
1630 2973 275
1630 4333 742
1630 2934 1541
1630 3656 719
1630 4810 1880
1630 2835 1131
1630 3561 427
1631 1636 1835
1631 4366 77
1631 3121 589
1631 2993 1619
1631 4688 753
1631 1718 423
1631 4295 446
1631 3475 1549
1632 1943 1384
1632 3808 399
1632 3826 1155
1632 2476 524
1632 4180 413
1632 3550 313
1633 2582 849
1633 3775 1751
1633 4600 239
1633 2112 123
1633 4148 1236
1633 3553 1024
1633 3243 117
1633 3697 1545
1634 4312 1534
1634 2854 450
1634 4708 217
1634 3489 1842
1634 3036 941
1634 2992 1915
1634 3241 1326
1634 4213 1583
1634 2465 762
1635 2758 1280
1635 1897 862
1635 2710 1115
